ids,times,up,content
6830296929817981400,1628469688,1,革命哪有不流血的，起来吧不愿做奴隶的人民
6831918068147478813,1628856198,0,只恨自己生错了年代
6832170851291243994,1628916466,1,京师第二监狱认识金海报不，你报他名啊？
6830843053347846215,1628599894,1,感谢革命先辈冲破黑暗 让光明普照中华大地
6831484395296013104,1628752802,1,我天我天，我太爱了，建党100周年快乐啊，
6830849920316894892,1628601532,1,看的我热血沸腾，大半夜的就想出去游行去
6830097164581005078,1628422061,1,守常先生，谢谢你为中华儿女所做的一切！
6831405566804242329,1628734008,1,李大钊先生革命成功了，你的牺牲没有白费
6830415004198371080,1628497839,1,好难受啊，这历史不看想看，看了难受😭
6831499093542330150,1628756307,1,这盛世如您所愿！ 中国🇨🇳🇨🇳🇨🇳
6830155330844771422,1628435929,1,永远记住这点 帝国主义亡我们之心不死！
6830325774772220652,1628476566,1,中华民族伟大复兴，致敬革命先辈 敬礼！
6830012808025759040,1628401948,1,守常先生，向您致敬！这盛世如您所愿！
6830127538111390755,1628429302,1,先生 多希望你们能看到现在盛世之中华啊
6830507977464476163,1628520006,1,李大钊是我们共产党社会主义制度的元首
6830588045524091358,1628539096,1,共产主义万岁！布尔什维克一定会实现！
6830018686183597964,1628403350,1,愿以吾辈之青春 护卫这盛世之中华🇨🇳
6830369528665353489,1628486997,1,为伟大的中国而来，为先驱革命者而来。
6830742628401687123,1628575951,1,一门英语耽误了多少学子的大学梦想！
6830721275577387073,1628570860,1,伟大的先烈用血肉换来今天的幸福生活
6830096613659173908,1628421929,1,社会的本质没有进步，进步的是生产力
6830178322672923124,1628441410,1,以史为鉴，以史为镜，致敬革命先烈！
6830193954193800689,1628445137,1,致敬先烈，祖国万岁，中国共产党万岁
6830354110558921539,1628483321,1,“愿以吾辈之青春，守护盛世之中华”
6830052094481687503,1628411315,1,最后那一句必是赤旗的世界画面好震撼
6829724938652219273,1628333315,1,感谢你们的相信，让今天的中国自信！
6830494385222601917,1628516765,1,第一位国葬者，也是最后一位国葬者。
6830520363810429011,1628522959,1,没有这些革命先躯 就没有现在的中国
6832173781121629237,1628917165,1,中华人民共和国万岁 中国共产党万岁
6830123027309421248,1628428227,1,愿以吾辈之青春，捍卫这盛世之颜华
6830086808508708670,1628419592,1,给我看哭了，革命先辈，有你们真好
6831221276690750570,1628690070,1,外国gou凭什么在我们的地盘上撒野！
6800823027743520586,1621442562,1,相信只有知识慈悲宽容德才能永不朽
6831364877374597747,1628724307,1,愿以吾辈之青春，捍卫盛世之中华！
6830836448245985539,1628598320,1,不错，共产主义就是国富民强，鼓掌
6831136444472242253,1628669844,1,非常非常好看，洗涤心灵，震撼灵魂
6831686016718206354,1628800872,1,环球插满赤旗的世界！已经实现了！
6831421535563944433,1628737815,1,我是看李易峰鼓掌那么起劲才来看的
6832128677413660245,1628906411,2,我的生命忠于党 我的信仰光芒万丈
6830072953221044960,1628416288,1,"致敬李大钊先生,中国共产党万岁！"
6831149835374958182,1628673037,0,什么是无产阶级
6830049451130638612,1628410685,2,为啥不可以投屏
6830353866232491924,1628483263,1,这盛世如您所愿
6830382741767202145,1628490148,1,了解过去，珍惜现在！铭记历史！
6830416079802489442,1628498096,0,流过的血，失去的人才会有怀念。
6809628558617979967,1623541965,1,革命先烈们，这盛世如你们所愿！
6830883646778262844,1628609573,1,守常先生，这盛世，可如你所愿？
6811263465387393699,1623931757,1,我来看彭昱畅的 这孩子可以 期待
6832164443694974057,1628914938,1,06在这看哭了 先烈伟大 祖国伟大
6830567578612414578,1628534216,1,九年义务教育真给一些人白上了
6830175835828150717,1628440817,1,致敬前辈，致敬黑暗中的呐喊者
6831836326203906197,1628836709,1,感谢有你们，才有今天的新中国
6830852275687187888,1628602093,1,向革命前辈致敬，英雄永垂不朽
6831675009950171230,1628798248,1,李大钊同志，我们永远记得您！
6818373328403201221,1625626880,1,除了李晨，其它三人必须点赞
6832232909248556748,1628931262,0,我最喜欢看毛爷爷。別不想看
6831801064505614823,1628828302,1,为中华人民而崛起而努力奋斗
6830780699125893767,1628585028,1,祖国繁荣昌盛，盛世如您所愿
6832320431479725593,1628952129,1,中国加油，共建美好的世界。
6829974530308323770,1628392822,1,看了觉醒年代好喜欢大钊先生
6830668198661073466,1628558206,1,南北兼顾，建立一个人民的党
6816523706944748492,1625185896,1,电影院7.1号热映，评分都9.4了
6830114694275735106,1628426240,0,感人 数次泪目 感谢为后辈付出这么多的先辈们
6830824780937958321,1628595538,1,如今盛世 如你所愿 守常先生
6820012832361481357,1626017768,0,为什么电影院没有革命者了
6831073825036050098,1628654915,1,好看好看，特别是最后泪目
6830174619777774359,1628440527,1,大钊先生，这盛世如您所愿
6830827331360020684,1628596146,1,振奋人心！加强宣传学习！
6830757744807399124,1628579555,1,这盛世如你所愿，先生千古
6820921226064051321,1626234346,1,看见丫丫啦！支持佟丽娅！
6830815526642406492,1628593331,1,一部很好的电影，值得观看
6829993807983823479,1628397418,1,中国共产党万岁！！🇨🇳
6831236196127878609,1628693627,0,起来！不愿做奴隶的人们
6830071247691204028,1628415882,1,前面的音乐有点心里恐惧
6830620328566202474,1628546793,1,看不懂建议去看觉醒年代
6830122986456884310,1628428217,1,李大钊先生，新中国很好
6817831518953732516,1625497703,1,唱出了沧桑、激情和希望
6831593606256418324,1628778840,1,张学良差点意思 不看了
6830654374750986686,1628554910,1,怎么王大锤过来做串客
6830187805142837727,1628443671,0,没有先辈，那有现在！
6830155286452256315,1628435918,1,知守观观主当大将军呢
6829981983632660462,1628394599,1,这小六子？？？？？？
6830719231600772634,1628570373,1,为什么评价这么低啊？
6830362683493981303,1628485365,1,星星之火，可以燎原。
6830814244791805544,1628593026,1,2021.8.10这盛世如你所愿
6831605240936939868,1628781614,1,为民族 为国家 大英雄
6830109701883949083,1628425050,1,先生 这盛世如您所愿
6815603753232135749,1624966562,1,不忘历史，铭记英雄
6830115331663472399,1628426392,1,守常先生，我相信！
6805859860824434519,1622643437,1,我觉得峰峰被雪藏了
6830026074810639834,1628405111,1,星星之火，可以燎原
6821787620012658398,1626440911,0,美化国夫民贼蒋光头
6830429392485634382,1628501270,1,感入肺腑，吾当自强
6830085153952245526,1628419197,1,生于青春 死于青春
6830160623238519989,1628437190,0,姐，憨坨回来了...
6830534851070846955,1628526413,0,这才是我们该看的
6831145243866360565,1628671942,1,谢谢守常先生❤️
6831582185519114036,1628776117,1,为中华崛起而奋斗
6830032895294176008,1628406738,1,这盛世如你所愿。
6830130355068870076,1628429974,1,守常先生永垂不朽
6816341969724746666,1625142567,1,这电影不应该要VIP
6810749229748911989,1623809153,1,期待革命者李易峰
6821696093454575738,1626419089,1,这部电影真的好看
6829965771712370857,1628390734,1,证明我来过，10:45
6832129687179642003,1628906652,1,
6830196196015875398,1628445672,1,给7.6分 是瞎吗？
6830353803976250704,1628483248,1,中国革命的先驱
6830147470786172738,1628434055,1,感动人的好电影
6830786336782153473,1628586372,1,这盛世如你所愿
6831136837524674040,1628669938,1,中国共产党万岁
6830832777860890392,1628597444,1,致敬李大钊同志
6830532367258372291,1628525821,1,这盛世如你所愿
6829993585400621330,1628397365,0,富人的一条狗每月要花上万块，工人的工资缺少的可怜。富人的狗要是因为工人死了，他们要让工人偿命，赔偿只有三十万！这样的日子我们还要过多久？
6830149704588600580,1628434587,1,我相信！！！
6830437746608234793,1628503262,1,鲁迅先生呢？
6830067527339349707,1628414995,1,为了白客而来
6830018204308399227,1628403235,1,来看李易峰的
6830845158477424036,1628600396,1,致敬革命先烈
6830835027119318412,1628597981,1,致敬守常先生
6831585886530970986,1628777000,1,我来看毛泽东
6831992593081840717,1628873966,0,觉得全国小学，中学给每个家长给个作业。作业内容是家长们带孩子去看一次电影1921....要孩子们知道先辈们有多么伟大多么勇敢.....
6831369382422013623,1628725381,0,中国🇨🇳共产党，人民的党，国家家的守护神，前辈付出血的代价换来和平，让五星红旗🇨🇳更鲜艳夺目，今有中国人民解放军的守护，让中国成为世界顶尖的大国，祝祖国繁荣昌盛，感谢前辈的付出换来和平，感谢解放军的守护，感谢你们为祖国付出，人民牢记在心❤️，
6830704636286872263,1628566893,0,这个电影我感觉不怎么样。和建党伟业。10月围城差的太远了。看这个电影感觉分分钟出戏。电影源于生活高于生活。你只要看这部电影。导演要讲的故事应该要你相信这个是真实发生的。而不是创造出来的。故事要逻辑自恰。没前没后的。突然就到了第一幕高潮。
6830118897966786547,1628427242,0,共产党万岁
6829963705422077669,1628390241,1,来看李易峰
6832118039362534410,1628903875,0,作为一个中国人，不论时代怎么发展，我们都不应该忘记历史。那是无数个中国人用自己的生命换来我们现在的和平。看到张哲瀚的事情，我想说，不是一句我无知就可以当什么都没有发生的一样，不论什么情况，什么时间，我都爱我自己的祖国。
6831462956933374640,1628747691,0,这类题材的电影电视剧太好了，前段时间看完了觉醒年代，感受颇深，可惜守常先生38岁就被杀害，如今这中华盛世，一定是守常先生，仲甫先生，还有那些革命先辈想看到的，也是他们为之努力过的，用鲜血和艰辛换来的
6831946221578230356,1628862910,0,这么伟大的题材，让这个导演拍的无语了，一刚开始就是个错误。一来就是坟墓。或者一来就是被杀就有一种节奏感，紧迫感，然后再来讲故事，多好啊，最后再来上坟。这导演可以退休了。看了两分钟我就看不下去。
