,用户名称,用户性别,用户id,vip等级,用户评论,评论点赞次数,评论时间
0,无忌读书,男,1835751,5,杨倩有点想辉夜,0,1628484907
0,卤水豆腐,男,3925537,6,挺好的[椎名菜羽_好耶][乙女音_好耶][绯赤艾莉欧_好耶][古守血遊_好耶],0,1628484215
0,作为一个起名废你叫我情何以堪,女,170145369,5,就算蹭热度也是有心支持奥运吧，up的画功在人物表现上就是千人一面，又不是所有人都能有那个能力画动漫人各有各的风格，这样画画一般的支持一下奥运都要被骂不用心谁还敢啊？就算是成熟的漫画除了发型和颜色不也人人一样的脸吗？人家好歹也是有心了，没必要骂到全评论区一个鼓励都没有吧,0,1628484165
0,小小猫降临,保密,1562449246,3,二鬼子：https://b23.tv/mM3rX5,0,1628481732
0,韶屺函,保密,83887314,2,很拽,0,1628481643
0,修改昵称酱,保密,298649158,5,UP主被官方转了,0,1628480474
0,会装逼的傻子王,男,44038497,5,拽犯法吗？,0,1628480247
0,-水辰-,男,35680913,5,up画的好好，但是不是红笔写人名不太好啊？,0,1628477350
0,-talt,女,516648396,4,希望能加上刘诗雯!女乒拿金牌也有她的功劳!,0,1628477316
0,桑稚_HF,女,626279867,3,@初秋duu,0,1628474504
0,丶麦麦麦,保密,7725565,6,三连是没有的，我五连了。（投币，点赞，收藏，转发，关注）,0,1628474090
0,RY任云,女,432117023,4,(*°▽°*)八(*°▽°*)♪,0,1628473898
0,烟火Agnes,保密,275968271,5,好的👌长按,0,1628472917
0,狐狸小爱,男,268703,6,莎莎那个和你妈都是骗你的，太应景了。[tv_doge],0,1628472928
0,bili_56045601694,保密,1661054938,2,火钳刘明是啥意思,0,1628472068
0,北原雪莱,保密,87734943,5,帝国御用战场记录师,0,1628471001
0,阿斯巴甜XHX,女,607982080,3,好棒好棒！运动健儿和UP都好棒[打call][打call][打call],0,1628469601
0,若为机智,男,7025406,5,我认识的一个印度同学看完世界杯之后问我，中国人不搞运动的吧？感觉中国人都呆呆的。我反问道，你不看奥运会的吗？他说不看。然后我说，那你可以看一看，1984年以后中国队拿的奖牌每一届大概还是比印度要多那么一点点的。,0,1628463315
0,希望闲着没事,男,259309515,5,都是我，不是他们,0,1628442410
0,垂辉映千秋,保密,42952811,3,我要是没有评论，就说明我睡着了。我要是睡着了，就没有评论了。[脱单doge],0,1628438016
0,一包薯薯片,女,12782064,5,我家人告诉我红笔不能写名字！（不是杠）,0,1628437193
0,上琴不是梦,保密,94613274,5,厉害,0,1628431250
0,邻家小綿羊,保密,16312721,5,有微博吗，想关注,0,1628664429
0,bili_5303102,男,5303102,5,求bgm,0,1628663427
0,我真的是阿深,保密,162227749,3,苏炳添呢,0,1628659032
0,陈宋鑫,保密,28034339,5,[笑哭]奥运的运动员大部分也都是属于工作性质，拿钱办事又不是做慈善，不用过度神化。当然魔怔人也别喷没拿到金牌的，项项都拿金牌那中国参加奥运会更没意义了,0,1628655929
0,柠檬椰果益菌多7分糖,保密,352909494,5,up主，棒棒哒，画的真是太好了!,0,1628655535
0,影子大哥啊,保密,88850989,5,脸都是套模板，就不投币了,0,1628617092
0,朝花不会c,保密,266783678,5,一脸无敌样,0,1628615002
0,传説中的小明,保密,236408782,5,我想问为什么不用华语歌做BGM？,0,1628606906
0,强哥岸上吼,男,357652571,5,红姐你是不是忘记了那颗痣，这是一个特征。,0,1628597119
0,这就是一码归一码,男,131332647,5,和别人提过以他们为主角进行手绘这件事吗？,0,1628595647
0,Argentina-sat,保密,482604945,4,千人一面,0,1628559361
0,扶见,保密,426647631,4,杨倩爱了,0,1628556849
0,炒烤鸽鸽子,女,1272663218,3,[热词系列_三连],0,1628556224
0,WANQLAN79,男,509076517,3,万人血书，添添！,0,1628553541
0,凌雲一笑,男,8318295,6,这个币省不了了,0,1628538298
0,人生在世多喝水,保密,359452779,4,＂参加奥运会的运动员们，不论结果如何，你们都是最棒的！！！＂[打call][打call][打call],0,1628530936
0,Nain阿九,女,233900634,5,up好棒啊!让我忍不住的长按大拇指[害羞],0,1628514436
0,不省心的小孩,男,30935822,5,中国军团yyds,0,1628506553
0,张三不想犯罪啊,男,402466173,2,建议把银牌和铜牌的运动员也画上，他们也是国家的骄傲啊,0,1628503127
0,花时遥遥,保密,39072761,4,喝，这不是打印机在绘画这块是混不下了。,0,1628502997
0,中原小贝壳,保密,36873575,5,重点不是奥运精神鼓舞人心吗，效果达到就好了，何必吹毛求疵呢,0,1628485798
0,如果→爱,男,6369464,6,马龙那小眼睛大背头和沉稳内敛的完美主义者气质也没那么还原吧,0,1628484516
0,没有氯气,保密,478974187,2,[https://www.bilibili.com/video/BV1t64y1W7yg?spm_id_from=333.788.b_636f6d6d656e74.4]▸桥本没有犯规体操是不看完成度的运动技就算你一只脚在火星一只脚在太平洋都是只扣0.1分肖忘了致意二次上台也是要扣分的裁判好心没给他扣。不然还要再扣0.3。追都追不上别人。体操裁判组有一位中国裁判 李敬，fig因为这事特地发了评分过程历史第一次黄明淇跳马和桥本一样落地一只脚出界，但是分比桥本高,0,1628481908
0,Await丶You,保密,15047985,5,杨倩那个姿势好帅啊，有点像R6里面的Ela,0,1628477425
0,膨胀的星空,保密,164968344,5,奈何无文化，卧槽走天下！,0,1628477069
0,-Ato-,女,382054659,4,Up辛苦啦！[打call]30个小时还是很辛苦的！人物画的很好看，但是如果有各自的特点就更棒啦！[给心心],0,1628475641
0,ssvicss,男,29252835,5,画功真好，但也不得不说有些千人一面了,0,1628475094
0,香菜滚出我的餐桌,保密,38813860,3,写名字不要用红笔呀！！！,0,1628474891
0,闲云野鹤_岂管流年,保密,703020917,3,建议UP送给他/她们每人一副同款手工画[鼓掌][鼓掌],0,1628474811
0,黑白花奶牛,男,19146680,5,请把刘诗雯画上，非常感谢！,0,1628473983
0,正好是只黑猫,男,15548505,6,已投币 希望下次up画的更棒w 大家的建议我觉得都很中肯了 有心的话可以再来一版本,0,1628473302
0,美人草三力i,保密,284992543,4,太牛啦！！好想临摹555[脱单doge],0,1628473138
0,芒果桃芋,女,508667919,3,拽[OK],0,1628472926
0,三节六十分克莱汤普森,男,184656022,5,画的好棒，画出了真三国无双人物壁纸和梁山100单八将的感觉和气势，我太喜欢了[打call][打call][打call]。每个人的脸上都写着两个字：无敌！,0,1628471794
0,tttt彤云初染tttt,保密,32722726,5,咱这次可是777啊[热词系列_吹爆],0,1628470541
0,医生快回迦,保密,49180917,5,太强了,0,1628470372
0,这名字是用硬币换的,保密,387135238,4,上首页推送吧你,0,1628470096
0,NicecCcovo,男,16678306,5,让他火！,0,1628470061
0,隅がない,男,384833486,4,人这么多画起来很辛苦吧[doge],0,1628469952
0,宇小叶,男,38111884,5,怎么都一个脸[doge],0,1628469924
0,奔向他的怀,保密,567043150,3,嗯.....为啥陈梦那么远 把她可以放在国乒里的,0,1628469603
0,烟雨尘灰,保密,1894655743,2,不仅是金牌获得者，银铜获奖乃至未获奖的运动员都值得尊敬，都值得赞扬，都是中国的骄傲! 无论成功失败与否，能勇敢地站在奥运舞台大放异彩，通过自己的努力取得成就，都永远是我们的骄傲! 中国nb!!!!,0,1628467305
0,阿祺帅三代,保密,384418154,4,我想用来做壁纸[doge]有大图嘛？,0,1628467165
0,猫七土豆,保密,252918385,5,火钳留名,0,1628463731
0,乐观的DB,保密,248945087,5,加油,0,1628438192
0,一敢敢个,女,433763563,3,太棒啦,0,1628438055
0,_Catkin,保密,333859695,4,画的真好，就是不是很像，哈哈哈，也好看！,0,1628438005
0,以为所见之人同,保密,474254490,4,up真的太棒！！！特别团体赛的冠军也画上去了真的感动！自己画了个小枣，就当是给她一个好的结局吧[拥抱],0,1628437970
0,弱音の风,保密,251642,5,建议加上苏炳添,0,1628436894
0,斁騱沐,保密,7666839,5,b站二鬼子真多,0,1628436237
0,橘纸梦想家,保密,523663200,4,棒！,0,1628435502
0,叶恒,男,4660869,6,全红婵少了画了一颗痣[doge],0,1628431669
0,Laz源,保密,497365984,4,《帝国的恶魔们》[doge],0,1628431387
0,刨冰淋布丁,保密,67232517,5,最拽？北京才是不变神话。就这样满足可不行，要保持状态并且越来越好。,0,1628431046
0,狱门疆开,保密,34206882,4,@权霖迪,0,1628429325
0,Prince-han,保密,175833608,4,[歪嘴],0,1628857127
0,铃铃鱼蕊蕊,女,449568814,3,天哪，太腻害了！这个表情好自然丰富拽拽可爱的，线条和上色都特别流畅舒服，活捉劳斯一枚！这个画风和走心的态度大大滴赞好喜欢😍😍,0,1628663958
0,よるのめ,男,353876048,5,诸神归位,0,1628659194
0,醉酒轻诸侯,保密,279315946,5,热血番画风[tv_大哭],0,1628619982
0,宇宙没有空气了,女,600324150,4,俺看这个视频，哇，画好多人啊，挺厉害的。哪来那么多这不是那也不是，咋就看个视频这么多感想,0,1628613319
0,桀桑丶S,男,20839498,5,没有苏神 [惊讶][惊讶][惊讶],0,1628606248
0,不吃鸡锁骨,女,32269720,5,这个全员拽拽的表情我好爱,0,1628604847
0,掠秋qiuuuuu,保密,352985208,5,你这怕不是画的2008年22岁手夺奥运金牌的庞伟哥[藏狐]，从小看到大，从意气风发，张扬，到现在一股中年男人的散漫和随意。唉，岁月不留人。,0,1628604515
0,放个屁追的玩,男,402684839,4,就说了一句:画的很棒，只是去了头发都很像就给我删了？你在删啊，玻璃心。说都不能说？[疑惑],0,1628595581
0,黑ブ樱,保密,15119772,5,当你画谢思場的时候我还以为你画的是刘洋，那拽拽的表情。[doge],0,1628532112
0,咸鱼味的三桑,保密,36914079,5,中国队！牛逼！,0,1628523798
0,猫丩丩,女,38791362,5,没币了,0,1628514350
0,orchidswal,保密,439479286,4,太厉害了！,0,1628504396
0,垚玄,保密,690800001,3,我看都差不多呀[笑哭],0,1628504365
0,温和的声音,保密,249805491,5,常威的拽,0,1628503445
0,蜜汁吐槽机喵太,男,2594449,6,来个JOJO画风[偷笑],0,1628502785
0,一袭水袖_,保密,644407014,4,我一直想说一件事，不知道合不合适[doge]真的可以说吗？[哦呼]你用红笔写人名[热词系列_知识增加]对不起对不起对不起[保佑][保佑],0,1628496065
0,冰冰打小就喜欢我,保密,584760131,4,为啥用红笔写命捏,0,1628488642
0,vinessin,女,16900620,5,辛苦了，就是没画出特点,0,1628488500
0,桜川ヾ,男,325485970,5,全红婵少了颗痣[原神_喝茶],0,1628487302
0,渔舟晚归,女,108054485,4,感谢up主！！！辛苦了！！！,0,1628485876
0,克鲁鲁需要喝血,男,27039841,5,绝对三连,0,1628485950
0,一只何大鸭,女,442780735,3,[星星眼],0,1628485698
0,崽崽特别靓,男,484822089,3,画的不错，求bgm……,0,1628485446
0,不太爱吃鱼的刘先森,保密,408353011,5,没特点,0,1628484856
0,桐灏_,男,23202500,4,牛啊阿婆[脱单doge][脱单doge][脱单doge],0,1628484446
0,Makise-Cris,男,12404880,5,五官完全一样啊[笑哭]但是还是很牛逼,0,1628484078
0,沈_黙,男,269449103,5,下次苏炳添一定,0,1628484066
0,长生不惑,保密,37006542,5,感谢你的视频让我再次接触到体操的相关争议话题，不然我都不知道这事还有变故，只能说以后真的得理智上网了[捂脸]BV1W64y1M7GB,0,1628483898
0,康康要谦虚,女,337406769,4,首页来的 太牛逼了,0,1628482216
0,北冥76,女,64666390,5,up，好像还有女子标枪！,0,1628481825
0,寄夏情,男,17077381,5,Up的手是需要上保险的程度。,0,1628481357
0,蒹葭與伊人,女,353555888,4,我觉得up画的很好啊 要不就你行你上[tv_白眼],0,1628480285
0,甜味西西瓜,保密,521970699,2,图,0,1628479959
0,橚然,男,435333165,4,了,0,1628478673
0,bupamao5,保密,8979038,5,牛！,0,1628477157
0,清风晓月伴杨柳,男,18465122,5,同学，你币有了,0,1628476663
0,圆滑的大胖,女,328897436,5,我脸盲了,0,1628475074
0,啦啦啦hhl,保密,51465660,5,太强了,0,1628474958
0,奥连君,保密,2517163,5,有这份心画，很棒！[打call],0,1628473008
0,饼干泡可乐,保密,345701850,5,但凡昨天能刷到这个我插画里的三个人脸也不至于画的那么丑[捂脸],0,1628471027
0,桃矢aver,保密,1518487387,2,是大佬！,0,1628470411
0,豪客哇,男,43422524,5,只投一个币是因为我只有一个币了[呲牙],0,1628438497
0,琴心劍魄今何在,保密,13357762,5,众神进入群英殿,0,1628922060
0,浪人野鹤嘻嘻嘻,保密,359325761,3,能不能别用红笔写名字？,0,1628659961
0,两个鸡蛋灌饼,保密,385804447,5,还算比较关注奥运会，说实话这里单框出来一个人，真看不出来是谁，孙颖莎的圆脸变成了有棱有角的…但up画漫画的功底不错,0,1628618030
0,陆月贰拾叁,男,11005712,5,奈何本人没文化，一句卧槽走天下[热词系列_神仙UP],0,1628600770
0,迷惑链接,保密,378565178,5,想打印起来贴墙上,0,1628600519
0,MNNMNM,女,21584883,5,这个是什么画 想学[藏狐],0,1628598704
0,bingopopi,保密,95197050,5,真棒,0,1628594489
0,马了顶的,女,299717513,4,好想看画苏神[星星眼],0,1628569971
0,子兮吃糖糖,女,2091980925,3,高攀不起,0,1628558635
0,一抹寒光月,保密,378530090,5,@小央视频 来感受一下二次元的奥运健儿[脱单doge],0,1628555692
0,尸良,保密,22243090,5,画的一个都不认识,0,1628554356
0,悠扬UUU,保密,49946362,5,如果不标注名字，拿出去谁认得谁？只是一些二次元化的角色罢了[doge],0,1628553644
0,回火的草叉,保密,384708925,4,这字跟我的好像！,0,1628523608
0,Grimpse,女,299397080,4,众神归位,0,1628510937
0,木子林晓,保密,27230380,5,[doge][支持],0,1628510737
0,红之虞下某人,男,146946934,5,看着封面直接投币,0,1628510201
0,在回程,保密,22475610,3,答应我画个苏炳添好吗,0,1628504085
0,法外狂徒白起,保密,438321560,3,啧，瞧，这绘画素材不就来了吗（？,0,1628503539
0,易燃物-已逝,保密,1272668333,2,为什么名字是红色的[doge],0,1628497703
0,February贰柒,保密,1558605374,2,《拽》,0,1628497645
0,永远的哀殿下,保密,1624494,4,苏炳添呢？,0,1628497033
0,异端种,女,6161158,5,想求个笔的型号?[脱单doge],0,1628492602
0,是奶糖酱呀,女,438318619,3,真的只能投两个币吗！,0,1628483449
0,异世界の白嫖者阿精,男,16618145,6,请up出个运动番谢谢，希望你不要不识抬举,0,1628482304
0,钰隅,男,398323275,4,中国队痛失铜牌[脱单doge],0,1628481770
0,kono_,保密,350795103,5,帅！[星星眼],0,1628480292
0,是阿玙啊,保密,400304399,4,就说币不给你给谁？,0,1628476098
0,光夜人光夜魂,保密,415601420,2,感觉不太像。。可能是我菜看不出来吧,0,1628475712
0,ASH盛夏,保密,242259112,5,你好强啊,0,1628474769
0,抱着皮卡丘的小熊,女,404392330,4,好羡慕会画画的[酸了][星星眼],0,1628473321
0,利威尔是一米五,保密,325278235,5,[热词系列_妙啊],0,1628472532
0,陌陌不行,男,673749993,2,感觉有些人物头像是一样的,0,1628471974
0,砂糖软糖,保密,12429644,5,厉害厉害[热词系列_三连],0,1628441503
0,Drkkkkkk,保密,513331485,3,刘诗颖的一枪定乾坤,0,1628438528
0,观鱼老师的云粉,保密,398190195,5,哎呀，我的宝贝袈裟，呃不，我的宝贝银币呀[大哭][保佑][支持],0,1628438410
0,青春好朋友,男,14402603,5,我说你能别加那个气泡对话框么........有点怪怪的感觉,0,1628438290
0,影子点点,保密,6924833,5,太酷了吧,0,1628438208
0,碎碎念会发财,女,499128025,3,呜呜up可以出个海报嘛，想买想买,0,1628438196
0,金桂骑士爱丽丝,男,5416896,5,我直接原地一键三连再换个号一键三连,0,1628436930
0,喔噢哦喔oh,男,155505183,3,画的人和被画的人 一样  牛逼[打call][惊喜],0,1628436897
0,柴鱼yo,女,37349295,6,牛逼！辛苦了！,0,1628436029
0,杯子里是秋山澪,男,397819061,5,每一届冠军都是最棒的,0,1628435994
0,黑长直和白衬衫吖,保密,100309553,5,好帅的风格,0,1628434938
0,琉为悦,男,11821738,5,求壁纸！[doge],0,1628434869
0,早伊原里树,保密,585637053,4,[热词系列_知识增加],0,1628431330
0,Vachado,男,35401760,5,这个侯真的没打错吗。。？,0,1628918924
0,留言fy,保密,355374780,4,这c位有点帅,0,1628613571
0,天才小学生X,保密,386870358,2,你再活四年还有更拽的,0,1628606518
0,可口古丽,保密,21078242,5,厉害了[打call],0,1628572324
0,あおあらしr,女,400796728,3,侯志慧的“侯”不应该不带竖吗？？？[保佑][保佑],0,1628554211
0,刘皮皮200936,女,1622047069,2,把我最后一枚硬币投给了up主，因为我认为值[OK][OK][妙啊],0,1628511409
0,美杜莎头上的小蛇一号,女,340476425,5,up画的辨识度好高,0,1628510256
0,改名真的能中奖呀,保密,1792605,6,[脱单doge]建议加上苏神，亚洲飞人,0,1628509635
0,梦岑梦岑,保密,695796531,2,夸夸up，辛苦啦,0,1628504086
0,红茶要凉的,保密,88762681,5,本来就是二刺猿点的形象[笑哭]，想看素描也别来这找啊[捂脸],0,1628503660
0,喵喵嚯吖,女,354584161,4,我留这币有何用,0,1628503592
0,城南站到,保密,446623551,4,高燃预警！！！全程绘制将近30个小时，这次一定三连和关注！另外说明一下：中国队的第37金，徐诗晓/孙梦雅 静水皮划艇 女子500米双人由于排版疏忽没能在视频中出现，发布以后才发现十分抱歉！！后续会在图中补上。由于没有看完全部比赛，人物形象大多参考自百度金牌榜运动员一寸照，可能和比赛过程中的形象会有出入，希望理解（ ’ - ’ * )在视频中误将曹缘的缘备注成原，将吕扬误备注为杨，十分抱歉，绘画的时候几乎连夜赶制加上人物实在太多造成疏忽，感谢大家理解和支持，一起为中国队祝贺！！,0,1628496816
0,阿三南波万,保密,2075516,5,除了不太像其他都挺好的😂,0,1628492767
0,都泽三,保密,110947170,4,好看[热词系列_DNA],0,1628492361
0,麦岚1124,女,47230879,5,看这个，我想起刘洋在吊环上那个特别拽的表情，后来看采访说，他当时是想微笑的，但大拇指抽筋了，哈哈哈哈哈,0,1628488513
0,沈_黙,男,269449103,5,短发选手都是一个人（确信）[脱单doge],0,1628484034
0,都是土豆,男,930236,6,出动画吧！秋梨膏,0,1628482450
0,李紫婷放送部,保密,20876049,6,画的太棒了,0,1628482351
0,CL-712天依号舰长,保密,159415597,4,其实我觉得所有气泡里面都可以放俩字：就这？[喜极而泣],0,1628479255
0,爱吃鸡的小天同学,男,36769770,6,我觉得有拽的有那种赢了之后怒吼的在一起更好，这样感觉全都差不多的表情有点重复,0,1628479175
0,YueHuan120,保密,1289941439,2,没有苏炳添，男子100接了,0,1628478741
0,泽亚丹凤,保密,293969423,4,如果人人都长得像动漫人物那世界得多美好,0,1628478142
0,上海王俊凯,保密,397715359,3,https://www.bilibili.com/video/BV1vv411K79S?share_source=copy_web康康？,0,1628477808
0,夏天的可乐宁次nice,保密,1947614007,3,感觉第一个好像冯宝宝[doge],0,1628477753
0,怎么什么都存在了啊醉,保密,1011320503,3,厉害！,0,1628477572
0,杨旭东漏牛志,保密,35425106,5,关注了,0,1628475720
0,B_R_Lion,女,7319437,6,这里说一下刘洋表情不够跩 up注意一下[doge],0,1628467338
0,乔red要努力i,保密,494132733,3,太厉害了吧  啊啊啊啊啊,0,1628463774
0,江停让我去学习了,男,358340790,4,原来你是用蜜雪冰城画画那位，您,0,1628438529
0,大の狼,男,13611038,5,每个人看起来都好像高中生啊，建议出个宇宙最强高中生团体横扫奥林匹克运动会,0,1628438123
0,李若曦的爸爸,保密,435008594,5,放心，以后会有多。[点赞],0,1628435560
0,锦墨吖,女,96968632,5,你三连有了！！,0,1628435092
0,莫然回首12,保密,1770883954,2,UP画的太好了[给心心],0,1628430951
0,Assassin丨Edward,男,87970090,5,一个比一个嚣张，很🇨🇳！,0,1628430150
0,血影曰,保密,672547745,2,牛画的好好，我喜欢你画的。,0,1628428599
0,你也要来改变我吗,保密,213830962,5,加几个在场上努力拼搏只是可惜没有拿到金牌的选手也挺好的👌🏻,0,1628848017
0,Hiii_老婆,保密,11643481,5,我说不像，估计有人要喷我，工作量我承认，但是不像是事实，简笔≠不像，人物特点没抓住,0,1628617431
0,千年妖皇,保密,24695126,2,币全是你的了,0,1628600845
0,-苏木_,保密,27640866,5,不同的项目，相同的拽!,0,1628558791
0,无言獨上西楼,保密,30280396,4,纠错：侯志慧不是候,0,1628511222
0,千叶四奈,女,450193688,3,卧槽！！太厉害了[打call][打call][打call],0,1628511024
0,29号STLT,男,300732602,4,同张脸,0,1628510637
0,执念的罗非鱼,保密,285776693,5,希望能把被偷金牌的也画这上面,0,1628492728
0,骷开头的奠某人,保密,100623300,5,虽然名字似乎不能用红笔写，但是写出来的感觉真的很帅啊我丢~,0,1628484728
0,KMM玖,男,413277543,5,牛逼,0,1628484759
0,国服王刚,男,399945654,5,一时不知道放在哪个收藏夹，所以我选择点了个踩，xdm，我做的对吗[doge],0,1628483904
0,沛沛沛哥,男,14438134,6,说到拽，我想起来刘洋,0,1628483456
0,暴走的罗莉安,男,26277641,5,有个好剧本又是一个运动神番[doge],0,1628482137
0,看了看表,保密,26511155,5,如果女足夺冠？,0,1628482073
0,哒哒的小绵羊,男,631258834,3,王丽萍不是冠军吗，咋没在上面呢？[冷],0,1628481776
0,疯了の帽子,保密,31440635,5,当场666666[热词系列_吹爆],0,1628479432
0,广西南宁梁仔,保密,246206325,5,是常威吗[滑稽],0,1628479160
0,白与柏,保密,285231758,4,《心 里 高 兴》[滑稽],0,1628478708
0,月的夜猫子,女,422556692,5,帅哇！,0,1628477440
0,苏世独立-横而不流兮,保密,454512299,4,啊啊啊啊啊啊啊啊啊啊好棒啊,0,1628476242
0,儒雅随和的轩,男,76716324,5,看完了，想拿图，交两个硬币当版权费[doge],0,1628475838
0,XD-绘,男,477295664,4,全员冰块脸,0,1628473407
0,云cloud--,保密,1115295311,3,[热词系列_大师球][热词系列_大师球][热词系列_大师球][热词系列_好耶][热词系列_好耶][热词系列_吹爆][热词系列_吹爆][热词系列_吹爆][热词系列_爱了爱了][热词系列_爱了爱了],0,1628473013
0,没个名字好难,保密,16497656,6,不写名字真分不出谁谁谁，跟韩国整容差不多,0,1628438554
0,夜安梧桐,女,392502384,5,对此视频我有以下几种看法[doge]ı||ııı||ı| 10”                                                          展开,0,1628438423
0,花衤乜,保密,86281322,4,虽然苏神不是冠军，但是我觉得他配在其中[妙啊],0,1628438231
0,Lukayii,保密,355806850,4,看一下全图就联想起了《剑来》。,0,1628431071
0,印第安小马,男,608381364,4,实力这么强，不拽说不过去啊！[打call][打call][打call],0,1628427765
0,攨蘠搄,保密,255481248,5,女足，女排，女篮表示放你一马,0,1628617197
0,让我缓缓我还能接着吃,保密,30395059,5,会画画你踏马就多画点 先投为敬,0,1628601509
0,穆先生是世界珍宝,男,583222876,3,别杠行不行，多一点鼓励，多一点爱,0,1628601131
0,旧城的守候,男,16363263,5,@夜麻麻假扮王祖贤 哇,0,1628597457
0,啊啊啊阿音,保密,686726224,4,好棒呀！,0,1628597337
0,北北巫,保密,84520471,5,希望有空给银牌和铜牌也画个,0,1628570059
0,aouaou考官A,女,381864136,4,拽[打call],0,1628508852
0,徐叔惠,保密,153862377,3,有手自己画吧[吃瓜][吃瓜][吃瓜],0,1628497982
0,北彼_,保密,445789893,5,为什么第一个就画这么多[doge]而且我建议脸可以再加些特点比较有性格，感觉哪个都差不多，不过画的很好看,0,1628496863
0,雾邪妃,保密,2113516915,2,满脸写着霸气。,0,1628496238
0,菜虚-昆,男,453486709,4,没有肖若腾呢,0,1628492068
0,特讨厌,男,1459273,5,他们（她们）都是同一张脸吗☞冠军脸,0,1628479329
0,Rosw,保密,162641276,4,谢谢所有运动员，是你们让这个无聊的夏天变得开心💛,0,1628478689
0,ItAch111,保密,259569988,3,看的出作者对杨倩的偏爱，C位加大篇幅细节,0,1628478483
0,周大幺蛾子,男,306508219,6,牛啊我的哥,0,1628478441
0,-钱久久-,女,30577601,5,画风好棒！！！！超喜欢这种画风，赞[魔法学院_好厉害],0,1628476178
0,宋礼就送脑白金sir,保密,479964518,3,太棒啦,0,1628471854
0,逍法遥外,女,409806353,4,刷一下评论更新一下[打call]up太强了！！,0,1628471830
0,卐萦雪,保密,252283044,4,不是别拿红笔写人名字啊这不好吧,0,1628464029
0,番茄酱星的女皇,保密,15725589,6,牛啊牛啊,0,1628436505
0,不会笑的橙汁儿,女,43881857,5,等杨舒予!,0,1628435632
0,二次元的烘焙多,女,586712586,3,赶紧出动画，这么热血，追定了！,0,1628430005
0,為熱愛而生,女,386569013,4,中国队yyds[打call][打call][打call][打call][打call],0,1628428865
0,无丶韵丶,男,37436577,5,[热词系列_三连],0,1628428608
0,鸟倦知还,保密,63298175,5,那个……可以加上小枣吗……,0,1628427650
0,绝望病人,保密,23127905,5,辛苦了，38个人，还是动漫画风，区分不出来狠正常[打call],0,1628605137
0,原来是二蠢,女,365648095,3,太强了吧！！！！爱辽爱辽爱辽！关注走一波,0,1628601567
0,困于椿湫,男,384479036,5,所以抽吗,0,1628601196
0,涂谷歌,保密,291288171,5,画的真好，只是没有名字根本认不出来是谁[喜极而泣],0,1628600852
0,suxufhwkxnb,保密,693545749,2,这个怎么看都觉得有点别扭。果然，跪下来看就显得好看多了🌚,0,1628509157
0,瑟鼠,男,155590362,4,我就记住美国奖牌三位数,0,1628508470
0,元景晏河清,保密,421786057,3,江山代有才人出啊，冠军是，up也是[doge],0,1628497725
0,只有康字得人心,男,361708071,3,牛啊牛啊,0,1628483932
0,默识安,保密,2018011174,3,在，为何要拆散秦门[doge],0,1628482835
0,是五条悟啊-,女,694641222,4,本人文化不高奈何一句牛逼走天下,0,1628482575
0,本草药香,男,11165003,6,画的好,0,1628479267
0,八角桂皮丶,保密,67833538,5,拜托，这是漫画形象，要看像的去找写实的看去！,0,1628478783
0,众生平等LM,男,478324701,4,哥ok了嘛？等着壁纸,0,1628475821
0,生深深深深米,保密,387526029,3,太太太太太太厉害！！！！,0,1628438541
0,小姚bu逍遥,保密,216139609,5,太强了[跪了],0,1628436472
0,野田黄鹊,女,545203601,4,感觉没有傲气没有心气的话，很难攀登到这个境界啊,0,1628430114
0,困窘猫猫头,保密,354858848,3,太强了！牛牛牛！,0,1628430056
0,冬野啊,保密,472300349,4,把全妹的痣补一下,0,1628429543
0,双北赛高,女,383052688,5,表白绝世可爱大宝贝雯雯！表白小胖樊振东！表白军神吕小军！,0,1628428714
0,mmminusone,男,13405719,5,好好好 酷毙了！！！！,0,1628428135
0,阿双688,保密,693581181,3,倩姐最大！！！,0,1628428059
0,松茸呐呐呐呐呐,女,442987065,3,你知道表情为何如此冷漠吗？因为他们看的是小日子不错的日本选手。[doge][doge],0,1628427994
0,又要过年了,保密,497192989,4,up主可以为苏炳添画一张海报吗[大哭][大哭]虽然苏神没有金牌，但是它也创造了亚洲奇迹啊[大哭][大哭][大哭],0,1628427947
0,爱吃甜豆莎-,保密,134516860,5,6万播放刷到，火了踢我一脚[OK],0,1628427859
0,Dogers丶,男,123681573,6,苏神也是我们心目中得冠军[打call][打call][打call],0,1628427829
0,MK神的口袋丶,保密,382149119,4,希望搞一个高清版的做壁纸[doge],0,1628427734
0,iZjoy,女,418083489,5,@哈凉又凉了 nb,0,1628572335
0,张半仙手,保密,477770117,4,不写名字真不认识,0,1628506700
0,兽性大发223,保密,277861997,3,你要命啊哈哈,0,1628499671
0,诗辰朝音,保密,430019006,4,太帅了！！！,0,1628483665
0,小黑仁,保密,44460368,5,高燃预警！！！全程绘制将近30个小时，这次一定三连和关注！另外说明一下：中国队的第37金，徐诗晓/孙梦雅 静水皮划艇 女子500米双人由于排版疏忽没能在视频中出现，发布以后才发现十分抱歉！！后续会在图中补上。由于没有看完全部比赛，人物形象大多参考自百度金牌榜运动员一寸照，可能和比赛过程中的形象会有出入，希望理解（ ’ - ’ * )在视频中误将曹缘的缘备注成原，将吕扬误备注为杨，十分抱歉，绘画的时候几乎连夜赶制加上人物实在太多造成疏忽，感谢大家理解和支持，一起为中国队祝贺！！,0,1628483590
